Empresa,Ticket,Data_com,Data_pagamento,Provendos,Tipo_provendo
BB SEGURIDADE,BBSE3,2017-08-10,2017-08-22,"R$ 0,0106",Rend. Tributado
BB SEGURIDADE,BBSE3,2018-02-22,2018-03-06,"R$ 0,9467",Dividendo
BB SEGURIDADE,BBSE3,2018-02-22,2018-03-06,"R$ 0,011",Rend. Tributado
BB SEGURIDADE,BBSE3,2018-08-09,2018-08-21,"R$ 0,7809",Dividendo
BB SEGURIDADE,BBSE3,2018-08-09,2018-08-21,"R$ 0,0071",Rend. Tributado
BB SEGURIDADE,BBSE3,2018-12-11,2019-01-02,"R$ 1,3523",Dividendo
BB SEGURIDADE,BBSE3,2019-02-14,2019-02-26,"R$ 0,6772",Dividendo
BB SEGURIDADE,BBSE3,2019-02-14,2019-02-26,"R$ 0,0067",Rend. Tributado
BB SEGURIDADE,BBSE3,2019-08-09,2019-08-21,"R$ 0,8907",Dividendo
BB SEGURIDADE,BBSE3,2019-08-09,2019-08-21,"R$ 0,0081",Rend. Tributado
BB SEGURIDADE,BBSE3,2020-02-13,2020-02-27,"R$ 1,8984",Dividendo
BB SEGURIDADE,BBSE3,2020-02-13,2020-02-27,"R$ 0,0125",Rend. Tributado
BB SEGURIDADE,BBSE3,2020-01-09,2020-04-30,"R$ 1,3523",Amortização
BB SEGURIDADE,BBSE3,2020-08-12,2020-08-24,"R$ 0,8753",Dividendo
BB SEGURIDADE,BBSE3,2021-02-11,2021-02-25,"R$ 0,4748",Dividendo
BB SEGURIDADE,BBSE3,2021-02-11,2021-02-25,"R$ 0,0013",Rend. Tributado
BR MALLS,BRML3,2010-05-03,2010-05-11,"R$ 0,2422",Dividendo
BR MALLS,BRML3,2011-04-29,2011-05-10,"R$ 0,1652",Dividendo
BR MALLS,BRML3,2012-04-24,2012-05-11,"R$ 0,1507",Dividendo
BR MALLS,BRML3,2013-04-30,2013-05-31,"R$ 0,4753",Dividendo
BR MALLS,BRML3,2014-04-30,2014-05-30,"R$ 0,3145",Dividendo
BR MALLS,BRML3,2015-04-30,2015-06-30,"R$ 0,2288",Dividendo
BR MALLS,BRML3,2015-04-30,2015-12-15,"R$ 0,2288",Dividendo
BR MALLS,BRML3,2017-04-28,2017-12-15,"R$ 0,0662",Dividendo
BR MALLS,BRML3,2018-11-26,2018-12-07,"R$ 0,0831",JCP
BR MALLS,BRML3,2018-12-21,2019-01-10,"R$ 0,0119",JCP
BR MALLS,BRML3,2019-03-28,2019-05-31,"R$ 0,0652",JCP
BR MALLS,BRML3,2019-08-07,2019-08-19,"R$ 0,6244",Dividendo
BR MALLS,BRML3,2019-08-07,2019-08-19,"R$ 0,2016",JCP
BRADESPAR,BRAP4,2010-04-30,2010-05-14,"R$ 0,2299",Dividendo
BRADESPAR,BRAP4,2010-04-30,2010-05-14,"R$ 0,2819",JCP
BRADESPAR,BRAP4,2010-10-29,2010-11-12,"R$ 0,0329",Dividendo
BRADESPAR,BRAP4,2010-10-29,2010-11-12,"R$ 0,4728",JCP
BRADESPAR,BRAP4,2011-04-28,2011-05-13,"R$ 0,7535",Dividendo
BRADESPAR,BRAP4,2011-04-28,2011-05-13,"R$ 0,1938",JCP
BRADESPAR,BRAP4,2011-10-31,2011-11-14,"R$ 0,0053",Dividendo
BRADESPAR,BRAP4,2011-10-31,2011-11-14,"R$ 0,7476",JCP
BRADESPAR,BRAP4,2012-04-27,2012-05-15,"R$ 0,7001",Dividendo
BRADESPAR,BRAP4,2012-04-27,2012-05-15,"R$ 0,1921",JCP
BRADESPAR,BRAP4,2012-10-31,2012-11-14,"R$ 0,3107",Dividendo
BRADESPAR,BRAP4,2012-10-31,2012-11-14,"R$ 0,6502",JCP
BRADESPAR,BRAP4,2013-04-29,2013-05-15,"R$ 0,266",Dividendo
BRADESPAR,BRAP4,2013-04-29,2013-05-15,"R$ 0,3841",JCP
BRADESPAR,BRAP4,2014-04-28,2014-05-15,"R$ 0,4612",Dividendo
BRADESPAR,BRAP4,2014-04-28,2014-05-15,"R$ 0,3635",JCP
BRADESPAR,BRAP4,2014-10-31,2014-11-14,"R$ 0,3442",Dividendo
BRADESPAR,BRAP4,2014-10-31,2014-11-14,"R$ 0,5467",JCP
BRADESPAR,BRAP4,2015-04-24,2015-05-15,"R$ 0,2422",Dividendo
BRADESPAR,BRAP4,2015-04-24,2015-05-15,"R$ 0,3829",JCP
BRADESPAR,BRAP4,2015-10-30,2015-11-13,"R$ 0,4085",JCP
BRADESPAR,BRAP4,2016-12-22,2017-01-09,"R$ 0,111",JCP
BRADESPAR,BRAP4,2017-04-27,2017-05-31,"R$ 0,4725",Dividendo
BRADESPAR,BRAP4,2018-04-27,2018-05-15,"R$ 1,285",Dividendo
BRADESPAR,BRAP4,2018-12-28,2019-01-31,"R$ 0,6441",JCP
BRADESPAR,BRAP4,2019-04-30,2019-05-15,"R$ 0,1283",Dividendo
BRADESPAR,BRAP4,2019-04-30,2019-05-15,"R$ 0,4667",JCP
BRADESPAR,BRAP4,2019-12-27,2020-08-20,"R$ 0,7993",JCP
BRADESPAR,BRAP4,2020-11-11,2020-11-19,"R$ 1,1427",Dividendo
BRADESPAR,BRAP4,2020-11-11,2020-11-19,"R$ 0,8607",JCP
BRADESPAR,BRAP4,2021-03-31,2021-05-12,"R$ 2,7157",Dividendo
BRADESPAR,BRAP4,2021-03-31,2021-05-12,"R$ 0,7272",JCP
BRASKEM,BRKM5,2011-04-29,2011-05-10,"R$ 0,8332",Dividendo
BRASKEM,BRKM5,2012-04-27,2012-11-19,"R$ 0,6051",Dividendo
BRASKEM,BRKM5,2014-04-09,2014-04-23,"R$ 0,6062",Dividendo
BRASKEM,BRKM5,2015-04-09,2015-04-23,"R$ 0,6062",Dividendo
BRASKEM,BRKM5,2016-04-06,2016-04-15,"R$ 1,2567",Dividendo
BRASKEM,BRKM5,2016-10-03,2016-10-11,"R$ 1,2572",Dividendo
BRASKEM,BRKM5,2017-12-01,2017-12-12,"R$ 1,2567",Dividendo
BRASKEM,BRKM5,2018-04-30,2018-05-10,"R$ 1,8857",Dividendo
BRASKEM,BRKM5,2019-10-03,2019-12-30,"R$ 0,8386",Dividendo
BRF,BRFS3,2009-12-28,2010-02-26,"R$ 0,23",JCP
BRF,BRFS3,2010-06-28,2010-08-27,"R$ 0,0611",JCP
BRF,BRFS3,2010-12-28,2011-02-24,"R$ 0,2401",JCP
BRF,BRFS3,2011-06-29,2011-08-29,"R$ 0,3356",JCP
BRF,BRFS3,2011-12-28,2012-02-15,"R$ 0,3908",JCP
BRF,BRFS3,2012-06-28,2012-08-15,"R$ 0,115",JCP
BRF,BRFS3,2013-01-01,2013-02-15,"R$ 0,2008",JCP
BRF,BRFS3,2013-04-19,2013-04-30,"R$ 0,0521",Dividendo
BRF,BRFS3,2013-06-28,2013-08-15,"R$ 0,4123",JCP
BRF,BRFS3,2013-12-30,2014-02-14,"R$ 0,4192",JCP
BRF,BRFS3,2014-06-30,2014-08-15,"R$ 0,4142",JCP
BRF,BRFS3,2014-12-30,2015-02-13,"R$ 0,0997",Dividendo
BRF,BRFS3,2014-12-30,2015-02-13,"R$ 0,4344",JCP
BRF,BRFS3,2015-06-30,2015-08-14,"R$ 0,5024",JCP
BRF,BRFS3,2015-12-30,2016-02-12,"R$ 0,1128",Dividendo
BRF,BRFS3,2015-12-30,2016-02-12,"R$ 0,5838",JCP
BRF,BRFS3,2016-03-10,2016-04-01,"R$ 0,1217",Dividendo
BRF,BRFS3,2016-07-12,2016-08-15,"R$ 0,6423",JCP
CCR,CCRO3,2010-04-28,2010-05-05,"R$ 0,23",Dividendo
CCR,CCRO3,2010-09-20,2010-09-30,"R$ 1,7",Dividendo
CCR,CCRO3,2011-04-19,2011-04-29,"R$ 0,2283",Dividendo
CCR,CCRO3,2011-08-29,2011-09-30,"R$ 1,59",Dividendo
CCR,CCRO3,2012-04-13,2012-04-27,"R$ 0,0571",Dividendo
CCR,CCRO3,2012-09-28,2012-10-31,"R$ 0,54",Dividendo
CCR,CCRO3,2013-04-18,2013-04-30,"R$ 0,0571",Dividendo
CCR,CCRO3,2013-09-26,2013-10-31,"R$ 0,68",Dividendo
CCR,CCRO3,2014-04-15,2014-04-30,"R$ 0,0571",Dividendo
CCR,CCRO3,2014-09-26,2014-10-31,"R$ 0,7359",Dividendo
CCR,CCRO3,2015-04-16,2015-04-30,"R$ 0,0571",Dividendo
CCR,CCRO3,2015-10-02,2015-10-30,"R$ 0,4875",Dividendo
CCR,CCRO3,2015-12-17,2015-12-30,"R$ 0,0504",Dividendo
CCR,CCRO3,2016-03-15,2016-04-29,"R$ 0,2832",Dividendo
CCR,CCRO3,2016-11-09,2016-11-18,"R$ 0,4248",Dividendo
CCR,CCRO3,2017-04-11,2017-04-28,"R$ 0,198",Dividendo
CCR,CCRO3,2017-10-19,2017-10-31,"R$ 0,4386",Dividendo
CCR,CCRO3,2018-04-16,2018-04-30,"R$ 0,198",Dividendo
CCR,CCRO3,2018-10-23,2018-10-31,"R$ 0,396",Dividendo
CCR,CCRO3,2019-05-07,2019-05-16,"R$ 0,297",Dividendo
CCR,CCRO3,2019-10-18,2019-10-31,"R$ 0,4653",Dividendo
CCR,CCRO3,2020-04-09,2020-04-23,"R$ 0,297",Dividendo
CCR,CCRO3,2020-10-01,2020-10-30,"R$ 0,1848",Dividendo
CEMIG,CMIG4,2010-04-29,2010-06-29,"R$ 0,7504",Dividendo
CEMIG,CMIG4,2010-04-29,2010-12-21,"R$ 0,7504",Dividendo
CEMIG,CMIG4,2010-12-16,2010-12-29,"R$ 1,3194",Dividendo
CEMIG,CMIG4,2011-04-29,2011-06-29,"R$ 0,8767",Dividendo
CEMIG,CMIG4,2011-04-29,2011-12-21,"R$ 0,8767",Dividendo
CEMIG,CMIG4,2011-12-09,2011-12-28,"R$ 1,2461",Dividendo
CEMIG,CMIG4,2012-04-27,2012-06-27,"R$ 0,9485",Dividendo
CEMIG,CMIG4,2012-04-27,2012-12-26,"R$ 0,9485",Dividendo
CEMIG,CMIG4,2012-12-21,2013-01-15,"R$ 1,4074",Dividendo
CEMIG,CMIG4,2012-12-21,2013-03-05,"R$ 0,4691",Dividendo
CEMIG,CMIG4,2012-12-21,2013-03-05,"R$ 0,8045",JCP
CEMIG,CMIG4,2012-12-21,2013-06-27,"R$ 0,1923",JCP
CEMIG,CMIG4,2013-04-30,2013-06-27,"R$ 0,7143",Dividendo
CEMIG,CMIG4,2013-04-30,2013-07-18,"R$ 0,2932",Dividendo
CEMIG,CMIG4,2012-12-21,2013-10-31,"R$ 0,9969",JCP
CEMIG,CMIG4,2013-04-30,2013-12-19,"R$ 0,4211",Dividendo
CEMIG,CMIG4,2013-12-05,2013-12-19,"R$ 0,5541",JCP
CEMIG,CMIG4,2014-06-27,2014-07-08,"R$ 0,8742",Dividendo
CEMIG,CMIG4,2014-06-27,2014-09-30,"R$ 0,48",Dividendo
CEMIG,CMIG4,2014-12-26,2015-06-30,"R$ 0,0914",JCP
CEMIG,CMIG4,2014-12-26,2015-12-28,"R$ 0,0914",JCP
CEMIG,CMIG4,2015-12-30,2016-06-30,"R$ 0,0795",JCP
CEMIG,CMIG4,2015-04-30,2016-12-29,"R$ 0,4509",Dividendo
CEMIG,CMIG4,2015-12-30,2016-12-29,"R$ 0,0795",JCP
CEMIG,CMIG4,2016-04-29,2016-12-29,"R$ 0,3449",Dividendo
CEMIG,CMIG4,2016-12-26,2017-06-30,"R$ 0,151",JCP
CEMIG,CMIG4,2017-05-12,2017-06-30,"R$ 0,1218",Dividendo
CEMIG,CMIG4,2016-12-26,2017-12-28,"R$ 0,151",JCP
CEMIG,CMIG4,2017-05-12,2017-12-28,"R$ 0,1218",Dividendo
CEMIG,CMIG4,2018-04-30,2018-12-28,"R$ 0,5003",Dividendo
CEMIG,CMIG4,2018-12-21,2019-06-28,"R$ 0,072",JCP
CEMIG,CMIG4,2018-12-21,2019-12-30,"R$ 0,072",JCP
CEMIG,CMIG4,2019-05-03,2019-12-30,"R$ 0,4508",Dividendo
CEMIG,CMIG4,2019-12-23,2020-12-30,"R$ 0,2743",JCP
CEMIG,CMIG4,2020-07-31,2020-12-30,"R$ 0,2497",Dividendo
CEMIG,CMIG4,2020-09-25,2021-12-30,"R$ 0,0395",JCP
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2010-05-17,2010-05-31,"R$ 0,0727",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2010-04-29,2010-06-28,"R$ 0,3579",JCP
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2010-08-03,2010-08-17,"R$ 0,0727",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2010-11-17,2010-12-01,"R$ 0,0727",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2011-03-31,2011-05-26,"R$ 0,4095",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2011-05-19,2011-05-27,"R$ 0,09",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2011-08-01,2011-08-10,"R$ 0,09",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2011-11-15,2011-11-28,"R$ 0,0818",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2012-06-11,2012-06-20,"R$ 0,1",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2012-07-31,2012-08-13,"R$ 0,1",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2012-11-12,2012-11-23,"R$ 0,1",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2013-05-03,2013-05-16,"R$ 0,1182",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2013-04-17,2013-06-24,"R$ 0,5937",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2013-07-31,2013-08-13,"R$ 0,13",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2013-10-25,2013-11-07,"R$ 0,1182",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2014-05-05,2014-05-15,"R$ 0,1273",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2014-04-16,2014-06-13,"R$ 0,5354",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2014-08-01,2014-08-13,"R$ 0,1273",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2014-11-10,2014-11-21,"R$ 0,1273",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2015-05-18,2015-05-28,"R$ 0,1364",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2015-04-24,2015-06-25,"R$ 0,689",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2015-07-28,2015-08-07,"R$ 0,1364",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2015-10-30,2015-11-11,"R$ 0,1364",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2016-04-27,2016-06-24,"R$ 0,0137",Dividendo
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2017-12-06,2017-12-15,"R$ 0,2866",JCP
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2018-03-29,2018-05-25,"R$ 0,3219",JCP
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2018-05-03,2018-06-12,"R$ 0,2646",JCP
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2018-10-02,2018-11-27,"R$ 0,406",JCP
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2018-12-04,2018-12-13,"R$ 0,2522",JCP
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2019-03-28,2019-05-22,"R$ 0,6792",JCP
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2019-06-27,2019-08-16,"R$ 0,1296",JCP
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,2020-04-30,2020-06-15,"R$ 0,582",Dividendo
CIA HERING,HGTX3,2009-12-15,2010-01-15,"R$ 0,1349",JCP
CIA HERING,HGTX3,2010-04-15,2010-05-03,"R$ 0,3645",Dividendo
CIA HERING,HGTX3,2010-07-28,2010-08-17,"R$ 0,325",Dividendo
CIA HERING,HGTX3,2010-07-28,2010-08-17,"R$ 0,175",JCP
CIA HERING,HGTX3,2010-12-17,2011-01-14,"R$ 0,122",Dividendo
CIA HERING,HGTX3,2010-12-17,2011-01-14,"R$ 0,058",JCP
CIA HERING,HGTX3,2011-04-27,2011-05-12,"R$ 0,16",Dividendo
CIA HERING,HGTX3,2011-06-17,2011-06-30,"R$ 0,09",JCP
CIA HERING,HGTX3,2011-09-23,2011-10-13,"R$ 0,21",Dividendo
CIA HERING,HGTX3,2011-12-09,2011-12-29,"R$ 0,1",JCP
CIA HERING,HGTX3,2012-05-02,2012-05-18,"R$ 0,65",Dividendo
CIA HERING,HGTX3,2012-06-15,2012-06-27,"R$ 0,128",JCP
CIA HERING,HGTX3,2012-10-17,2012-10-30,"R$ 0,6089",Dividendo
CIA HERING,HGTX3,2012-12-12,2012-12-21,"R$ 0,128",JCP
CIA HERING,HGTX3,2013-04-25,2013-05-29,"R$ 0,73",Dividendo
CIA HERING,HGTX3,2013-06-14,2013-06-28,"R$ 0,117",JCP
CIA HERING,HGTX3,2013-10-17,2013-10-30,"R$ 0,3037",Dividendo
CIA HERING,HGTX3,2013-11-21,2013-12-20,"R$ 0,117",JCP
CIA HERING,HGTX3,2014-04-23,2014-05-28,"R$ 0,3037",Dividendo
CIA HERING,HGTX3,2014-05-21,2014-06-27,"R$ 0,1393",JCP
CIA HERING,HGTX3,2014-10-15,2014-10-29,"R$ 0,3037",Dividendo
CIA HERING,HGTX3,2015-04-29,2015-05-27,"R$ 0,3048",Dividendo
CIA HERING,HGTX3,2015-05-27,2015-06-25,"R$ 0,1725",JCP
CIA HERING,HGTX3,2015-10-28,2015-11-11,"R$ 0,1864",Dividendo
CIA HERING,HGTX3,2015-12-16,2015-12-29,"R$ 0,2125",JCP
CIA HERING,HGTX3,2016-04-27,2016-05-17,"R$ 0,2486",Dividendo
CIA HERING,HGTX3,2016-05-30,2016-06-28,"R$ 0,2616",JCP
CIA HERING,HGTX3,2016-11-04,2016-11-29,"R$ 0,2485",Dividendo
CIA HERING,HGTX3,2016-12-07,2016-12-16,"R$ 0,261",JCP
CIA HERING,HGTX3,2017-05-05,2017-05-31,"R$ 0,4661",Dividendo
CIA HERING,HGTX3,2017-06-07,2017-06-28,"R$ 0,2666",JCP
CIA HERING,HGTX3,2017-08-08,2017-08-17,"R$ 0,3089",Dividendo
CIA HERING,HGTX3,2017-09-06,2017-10-25,"R$ 0,3089",Dividendo
CIA HERING,HGTX3,2017-11-29,2017-12-13,"R$ 0,2595",JCP
CIA HERING,HGTX3,2018-04-09,2018-05-15,"R$ 0,1853",Dividendo
CIA HERING,HGTX3,2018-06-07,2018-06-27,"R$ 0,2471",JCP
CIA HERING,HGTX3,2018-11-08,2018-11-28,"R$ 0,2478",Dividendo
CIA HERING,HGTX3,2019-01-03,2019-01-15,"R$ 0,2478",JCP
CIA HERING,HGTX3,2019-04-04,2019-04-24,"R$ 0,1423",JCP
CIA HERING,HGTX3,2019-05-16,2019-07-05,"R$ 0,1268",JCP
CIA HERING,HGTX3,2019-08-07,2019-09-05,"R$ 0,3088",Dividendo
CIA HERING,HGTX3,2019-09-26,2019-10-23,"R$ 0,12",JCP
CIA HERING,HGTX3,2019-12-16,2019-12-30,"R$ 0,112",JCP
CIA HERING,HGTX3,2020-07-06,2020-11-18,"R$ 0,2196",JCP
CIA HERING,HGTX3,2020-12-16,2020-12-30,"R$ 0,1052",Dividendo
CIA HERING,HGTX3,2020-12-16,2020-12-30,"R$ 0,1153",JCP
CIA SIDERURGICA NACIONAL,CSNA3,2009-12-17,2010-04-30,"R$ 0,3429",JCP
CIA SIDERURGICA NACIONAL,CSNA3,2011-04-29,2011-05-06,"R$ 1,0288",Dividendo
CIA SIDERURGICA NACIONAL,CSNA3,2011-04-29,2011-05-09,"R$ 0,2447",JCP
CIA SIDERURGICA NACIONAL,CSNA3,2012-04-27,2012-05-23,"R$ 0,8231",Dividendo
CIA SIDERURGICA NACIONAL,CSNA3,2013-04-01,2013-04-25,"R$ 0,0844",JCP
CIA SIDERURGICA NACIONAL,CSNA3,2013-04-01,2013-05-29,"R$ 0,2058",JCP
CIA SIDERURGICA NACIONAL,CSNA3,2013-04-01,2013-07-05,"R$ 0,0734",JCP
CIA SIDERURGICA NACIONAL,CSNA3,2013-08-07,2013-08-15,"R$ 0,144",Dividendo
CIA SIDERURGICA NACIONAL,CSNA3,2013-08-07,2013-08-15,"R$ 0,0617",JCP
CIA SIDERURGICA NACIONAL,CSNA3,2013-11-13,2013-11-28,"R$ 0,2744",Dividendo
CIA SIDERURGICA NACIONAL,CSNA3,2013-11-13,2013-11-28,"R$ 0,0686",JCP
CIA SIDERURGICA NACIONAL,CSNA3,2014-03-04,2014-03-11,"R$ 0,2915",Dividendo
CIA SIDERURGICA NACIONAL,CSNA3,2014-12-30,2015-01-15,"R$ 0,2024",Dividendo
CIA SIDERURGICA NACIONAL,CSNA3,2015-03-11,2015-03-19,"R$ 0,2026",Dividendo
CIA SIDERURGICA NACIONAL,CSNA3,2019-05-02,2019-05-29,"R$ 0,6509",Dividendo
CIA SIDERURGICA NACIONAL,CSNA3,2019-09-23,2019-09-30,"R$ 0,299",Dividendo
CIA SIDERURGICA NACIONAL,CSNA3,2020-05-06,2020-12-30,"R$ 0,0089",Dividendo
CIELO,CIEL3,2010-03-12,2010-03-31,"R$ 0,5213",Dividendo
CIELO,CIEL3,2010-03-12,2010-03-31,"R$ 0,0072",JCP
CIELO,CIEL3,2010-09-14,2010-09-30,"R$ 0,569",Dividendo
CIELO,CIEL3,2010-09-14,2010-09-30,"R$ 0,0119",JCP
CIELO,CIEL3,2011-03-14,2011-03-31,"R$ 0,6109",Dividendo
CIELO,CIEL3,2011-03-14,2011-03-31,"R$ 0,0053",JCP
CIELO,CIEL3,2011-09-15,2011-09-30,"R$ 0,9922",Dividendo
CIELO,CIEL3,2011-09-15,2011-09-30,"R$ 0,0443",JCP
CIELO,CIEL3,2012-03-15,2012-03-30,"R$ 1,2089",Dividendo
CIELO,CIEL3,2012-03-15,2012-03-30,"R$ 0,0139",JCP
CIELO,CIEL3,2012-09-13,2012-09-28,"R$ 1,0952",Dividendo
CIELO,CIEL3,2012-09-13,2012-09-28,"R$ 0,0406",JCP
CIELO,CIEL3,2013-03-14,2013-03-28,"R$ 1,2279",Dividendo
CIELO,CIEL3,2013-03-14,2013-03-28,"R$ 0,0549",JCP
CIELO,CIEL3,2013-09-13,2013-09-30,"R$ 1,0075",Dividendo
CIELO,CIEL3,2013-09-13,2013-09-30,"R$ 0,0629",JCP
CIELO,CIEL3,2014-03-14,2014-03-31,"R$ 1,1655",Dividendo
CIELO,CIEL3,2014-03-14,2014-03-31,"R$ 0,0586",JCP
CIELO,CIEL3,2014-09-12,2014-09-30,"R$ 0,6365",Dividendo
CIELO,CIEL3,2014-09-12,2014-09-30,"R$ 0,0427",JCP
CIELO,CIEL3,2015-03-13,2015-03-31,"R$ 0,4487",Dividendo
CIELO,CIEL3,2015-03-13,2015-03-31,"R$ 0,0426",JCP
CIELO,CIEL3,2015-09-11,2015-09-30,"R$ 0,2183",Dividendo
CIELO,CIEL3,2015-09-11,2015-09-30,"R$ 0,0607",JCP
CIELO,CIEL3,2016-03-11,2016-03-31,"R$ 0,2134",Dividendo
CIELO,CIEL3,2016-03-11,2016-03-31,"R$ 0,0741",JCP
CIELO,CIEL3,2016-09-16,2016-09-30,"R$ 0,1657",Dividendo
CIELO,CIEL3,2016-09-16,2016-09-30,"R$ 0,1054",JCP
CIELO,CIEL3,2017-01-03,2017-03-31,"R$ 0,1097",Dividendo
CIELO,CIEL3,2017-03-15,2017-03-31,"R$ 0,1668",Dividendo
CIELO,CIEL3,2017-06-29,2017-09-29,"R$ 0,1199",JCP
CIELO,CIEL3,2017-09-15,2017-09-29,"R$ 0,3692",Dividendo
CIELO,CIEL3,2017-12-27,2018-03-29,"R$ 0,1172",JCP
CIELO,CIEL3,2018-03-14,2018-03-29,"R$ 0,3901",Dividendo
CIELO,CIEL3,2018-06-29,2018-09-28,"R$ 0,1151",JCP
CIELO,CIEL3,2018-09-14,2018-09-28,"R$ 0,5295",Dividendo
CIELO,CIEL3,2018-09-27,2018-12-26,"R$ 0,0562",JCP
CIELO,CIEL3,2018-12-14,2018-12-26,"R$ 0,2662",Dividendo
CIELO,CIEL3,2018-12-19,2019-03-11,"R$ 0,061",JCP
CIELO,CIEL3,2019-02-22,2019-03-11,"R$ 0,2614",Dividendo
CIELO,CIEL3,2019-03-28,2019-06-27,"R$ 0,0545",JCP
CIELO,CIEL3,2019-06-11,2019-06-27,"R$ 0,08",Dividendo
CIELO,CIEL3,2019-06-27,2019-09-27,"R$ 0,0494",JCP
CIELO,CIEL3,2019-09-12,2019-09-27,"R$ 0,0027",Dividendo
CIELO,CIEL3,2019-09-12,2019-09-27,"R$ 0,0007",JCP
CIELO,CIEL3,2019-09-24,2019-11-18,"R$ 0,0288",JCP
CIELO,CIEL3,2019-11-05,2019-11-18,"R$ 0,0155",JCP
CIELO,CIEL3,2019-12-30,2020-02-13,"R$ 0,021",JCP
CIELO,CIEL3,2020-01-30,2020-02-13,"R$ 0,0089",JCP
CIELO,CIEL3,2021-02-01,2021-02-17,"R$ 0,0055",Dividendo
COGNA ON,COGN3,2013-03-20,2013-04-15,"R$ 0,1672",Dividendo
COGNA ON,COGN3,2013-04-19,2013-04-30,"R$ 0,0567",Dividendo
COGNA ON,COGN3,2013-05-14,2013-06-07,"R$ 0,1527",Dividendo
COGNA ON,COGN3,2013-08-08,2013-08-30,"R$ 0,0882",Dividendo
COGNA ON,COGN3,2013-11-07,2013-11-21,"R$ 0,1136",Dividendo
COGNA ON,COGN3,2014-03-18,2014-03-31,"R$ 0,1032",Dividendo
COGNA ON,COGN3,2014-05-13,2014-05-26,"R$ 0,2432",Dividendo
COGNA ON,COGN3,2014-07-03,2014-07-21,"R$ 1,1172",Dividendo
COGNA ON,COGN3,2014-07-03,2014-08-20,"R$ 0,3407",Dividendo
COGNA ON,COGN3,2015-05-12,2015-06-12,"R$ 0,0544",Dividendo
COGNA ON,COGN3,2015-08-12,2015-08-21,"R$ 0,0611",Dividendo
COGNA ON,COGN3,2015-11-12,2015-11-18,"R$ 0,046",Dividendo
COGNA ON,COGN3,2016-03-15,2016-03-28,"R$ 0,0434",Dividendo
COGNA ON,COGN3,2016-05-12,2016-05-30,"R$ 0,1232",Dividendo
COGNA ON,COGN3,2016-08-17,2016-08-26,"R$ 0,1067",Dividendo
COGNA ON,COGN3,2016-11-16,2016-11-25,"R$ 0,0754",Dividendo
COGNA ON,COGN3,2017-03-28,2017-04-10,"R$ 0,0773",Dividendo
COGNA ON,COGN3,2017-05-18,2017-05-29,"R$ 0,1155",Dividendo
COGNA ON,COGN3,2017-08-17,2017-08-28,"R$ 0,1278",Dividendo
COGNA ON,COGN3,2017-11-16,2017-11-27,"R$ 0,1045",Dividendo
COGNA ON,COGN3,2018-03-22,2018-04-03,"R$ 0,0905",Dividendo
COGNA ON,COGN3,2018-05-17,2018-05-28,"R$ 0,1108",Dividendo
COGNA ON,COGN3,2018-08-20,2018-08-29,"R$ 0,1092",Dividendo
COGNA ON,COGN3,2018-11-16,2018-11-27,"R$ 0,0812",Dividendo
